tract,race_percent_white,race_percent_black,race_percent_native,race_percent_asian,race_percent_pacific_islander,race_percent_hispanic,race_percent_other,income_percent_below_15K,income_percent_15K_35K,income_percent_35K_65K,income_percent_above_65K,year
Census Tract 4507; Allegheny County; Pennsylvania,70.9,14.9,0.0,0.0,0.0,1.0999999999999943,0.3,17.6,26.6,30.2,17.4,2022
Census Tract 4508; Allegheny County; Pennsylvania,67.0,23.4,0.0,0.6,0.0,2.4000000000000057,0.6,24.6,24.5,31.1,12.3,2022
Census Tract 4511.01; Allegheny County; Pennsylvania,96.0,0.3,0.0,1.7,0.0,0.0,0.0,12.4,17.8,22.6,37.1,2022
Census Tract 4511.02; Allegheny County; Pennsylvania,88.5,3.0,0.0,4.1,0.0,0.7000000000000028,1.9,34.7,7.800000000000001,23.5,25.4,2022
Census Tract 4511.04; Allegheny County; Pennsylvania,91.6,3.8,0.0,1.7,0.0,0.0,0.4,12.4,15.0,22.5,40.1,2022
Census Tract 4511.05; Allegheny County; Pennsylvania,85.0,2.5,0.0,8.8,0.0,0.5999999999999943,0.5,21.0,14.2,28.9,29.599999999999998,2022
Census Tract 4513; Allegheny County; Pennsylvania,82.1,3.4,0.0,5.7,0.0,0.8000000000000114,3.4,17.6,18.299999999999997,21.4,36.7,2022
Census Tract 4520; Allegheny County; Pennsylvania,91.9,0.4,0.0,1.6,0.0,0.5,0.0,13.7,21.3,31.700000000000003,28.7,2022
Census Tract 4530.03; Allegheny County; Pennsylvania,95.2,1.1,0.0,1.3,0.0,0.09999999999999432,0.4,22.8,14.4,23.3,33.0,2022
Census Tract 4530.04; Allegheny County; Pennsylvania,83.2,2.1,0.0,3.4,0.0,0.29999999999999716,0.5,16.6,14.600000000000001,25.5,37.1,2022
Census Tract 4550; Allegheny County; Pennsylvania,90.7,4.0,0.0,0.3,0.0,0.0,0.0,13.9,26.799999999999997,25.0,26.6,2022
Census Tract 4560.01; Allegheny County; Pennsylvania,93.8,0.0,0.0,3.2,0.0,0.6000000000000085,0.4,14.8,16.5,22.8,35.0,2022
Census Tract 4560.03; Allegheny County; Pennsylvania,75.3,2.3,0.0,20.2,0.0,0.5,0.1,12.2,13.5,19.1,47.1,2022
Census Tract 4560.04; Allegheny County; Pennsylvania,79.6,5.0,0.0,8.7,0.0,1.8000000000000114,0.2,17.0,19.3,22.4,32.0,2022
Census Tract 4571; Allegheny County; Pennsylvania,91.3,3.1,0.0,0.0,0.0,0.0,1.2,19.6,16.4,41.1,16.6,2022
Census Tract 4572; Allegheny County; Pennsylvania,91.4,5.4,0.0,0.0,0.0,0.0,0.2,19.8,26.3,27.4,21.700000000000003,2022
Census Tract 4580.01; Allegheny County; Pennsylvania,90.0,0.5,0.2,6.0,0.0,0.5,0.0,14.0,11.3,21.0,45.0,2022
Census Tract 4580.02; Allegheny County; Pennsylvania,86.4,7.1,0.0,1.5,0.0,0.0,0.0,14.5,25.6,24.2,31.299999999999997,2022
Census Tract 4591.01; Allegheny County; Pennsylvania,91.0,6.3,0.0,0.6,0.0,0.4000000000000057,0.1,14.2,20.6,24.8,31.5,2022
Census Tract 4591.02; Allegheny County; Pennsylvania,95.1,2.1,0.0,1.6,0.0,0.4000000000000057,0.1,14.399999999999999,14.4,28.5,34.4,2022
Census Tract 4592.01; Allegheny County; Pennsylvania,82.4,6.2,0.0,4.1,0.0,0.7999999999999972,1.7,12.5,16.6,31.2,33.6,2022
Census Tract 4592.02; Allegheny County; Pennsylvania,94.9,1.4,0.0,0.5,0.9,0.0,1.4,10.6,12.7,31.2,42.3,2022
Census Tract 4600.01; Allegheny County; Pennsylvania,92.2,5.2,0.0,0.0,0.0,0.20000000000000284,0.0,17.4,17.9,33.8,22.1,2022
Census Tract 4600.02; Allegheny County; Pennsylvania,92.0,4.9,0.0,1.4,0.0,0.0,0.8,13.100000000000001,21.9,21.2,33.8,2022
Census Tract 4610; Allegheny County; Pennsylvania,91.5,2.2,0.0,0.7,0.0,1.9000000000000057,2.0,21.5,25.2,28.5,17.7,2022
Census Tract 4621; Allegheny County; Pennsylvania,63.2,36.0,0.0,0.4,0.0,0.0,0.0,21.1,13.799999999999999,27.799999999999997,18.1,2022
Census Tract 4626; Allegheny County; Pennsylvania,59.1,33.6,0.3,0.0,0.0,0.0,0.0,16.5,23.799999999999997,35.6,10.2,2022
Census Tract 4639; Allegheny County; Pennsylvania,54.2,36.6,0.0,0.3,0.0,0.0,4.5,21.2,31.4,22.7,11.899999999999999,2022
Census Tract 4643; Allegheny County; Pennsylvania,83.0,10.9,1.0,3.0,0.0,0.4000000000000057,0.0,16.1,19.5,29.799999999999997,24.4,2022
Census Tract 4644; Allegheny County; Pennsylvania,42.7,18.7,1.9,11.6,0.0,0.0,12.4,30.9,26.4,15.100000000000001,11.4,2022
Census Tract 4656; Allegheny County; Pennsylvania,82.7,16.1,0.0,0.0,0.0,0.20000000000000284,0.0,11.7,34.8,23.299999999999997,24.299999999999997,2022
Census Tract 4658; Allegheny County; Pennsylvania,93.3,0.7,0.0,0.8,0.0,0.29999999999999716,0.6,12.2,15.3,32.8,31.6,2022
Census Tract 4687; Allegheny County; Pennsylvania,83.7,6.1,0.1,0.0,0.0,0.7000000000000028,0.0,19.299999999999997,22.1,32.0,21.9,2022
Census Tract 4688; Allegheny County; Pennsylvania,88.7,7.0,0.0,2.3,0.0,0.0,1.0,15.2,26.9,31.599999999999998,22.3,2022
Census Tract 4689; Allegheny County; Pennsylvania,70.1,15.5,0.8,3.5,0.0,0.6000000000000085,0.1,12.6,24.3,36.1,21.6,2022
Census Tract 4690; Allegheny County; Pennsylvania,90.0,0.0,0.0,6.2,0.0,0.5,0.2,14.600000000000001,20.5,25.4,33.2,2022
Census Tract 4703; Allegheny County; Pennsylvania,93.7,1.5,0.0,0.1,0.0,0.3999999999999915,0.0,21.2,18.6,27.2,27.2,2022
Census Tract 4704; Allegheny County; Pennsylvania,89.5,0.0,0.0,1.1,0.0,0.0,0.0,19.7,9.6,19.200000000000003,39.5,2022
Census Tract 4705.01; Allegheny County; Pennsylvania,34.7,1.2,0.0,53.1,0.0,1.6999999999999957,3.8,11.7,17.0,21.200000000000003,42.0,2022
Census Tract 4705.02; Allegheny County; Pennsylvania,92.2,1.5,0.0,3.4,0.0,0.0,0.0,18.200000000000003,23.6,18.8,35.0,2022
Census Tract 4706; Allegheny County; Pennsylvania,89.0,2.1,0.0,3.3,0.0,0.0,0.0,14.6,24.0,35.9,22.1,2022
Census Tract 4710; Allegheny County; Pennsylvania,93.9,0.8,0.0,0.7,0.0,0.0,0.2,13.899999999999999,16.9,40.2,23.6,2022
Census Tract 4721; Allegheny County; Pennsylvania,91.0,1.7,0.0,0.0,0.0,0.0,0.4,11.1,23.2,27.6,30.1,2022
Census Tract 4722; Allegheny County; Pennsylvania,87.3,5.3,0.8,0.0,0.0,5.900000000000006,0.0,15.100000000000001,29.7,25.6,26.5,2022
Census Tract 4723; Allegheny County; Pennsylvania,89.1,4.4,0.0,2.0,0.0,1.2000000000000028,1.5,15.1,25.8,33.1,23.4,2022
Census Tract 4724; Allegheny County; Pennsylvania,90.9,0.6,0.0,1.5,0.0,3.0,0.0,14.5,19.4,27.4,35.5,2022
Census Tract 4731; Allegheny County; Pennsylvania,87.0,1.2,0.1,4.0,0.0,1.7000000000000028,5.1,16.2,16.9,17.0,41.0,2022
Census Tract 4732; Allegheny County; Pennsylvania,84.5,2.0,0.0,2.5,0.0,1.2999999999999972,1.9,15.600000000000001,14.1,28.9,31.7,2022
Census Tract 4733; Allegheny County; Pennsylvania,92.4,1.2,0.0,1.0,0.0,0.6999999999999886,1.2,14.7,11.1,22.3,44.199999999999996,2022
Census Tract 4734.01; Allegheny County; Pennsylvania,94.8,1.3,0.0,0.9,0.0,0.0,0.8,16.6,14.3,13.899999999999999,41.900000000000006,2022
Census Tract 4734.02; Allegheny County; Pennsylvania,90.8,0.0,0.0,2.2,0.0,1.4000000000000057,1.1,18.6,15.9,15.9,41.400000000000006,2022
Census Tract 4735; Allegheny County; Pennsylvania,90.1,0.9,0.0,2.3,0.0,0.6000000000000085,0.0,13.200000000000001,10.7,14.7,47.900000000000006,2022
Census Tract 4736.01; Allegheny County; Pennsylvania,89.2,0.7,0.2,1.8,0.0,1.3999999999999915,0.5,15.0,16.8,16.3,42.900000000000006,2022
Census Tract 4736.02; Allegheny County; Pennsylvania,80.7,2.4,0.0,11.5,0.0,0.3999999999999915,0.0,18.9,14.0,19.9,39.099999999999994,2022
Census Tract 4741.01; Allegheny County; Pennsylvania,86.5,0.2,0.1,9.6,0.0,0.0,0.0,18.5,14.0,12.2,43.5,2022
Census Tract 4741.02; Allegheny County; Pennsylvania,84.3,3.9,0.0,7.2,0.0,0.29999999999999716,1.2,13.3,11.6,19.1,44.0,2022
Census Tract 4742.01; Allegheny County; Pennsylvania,87.5,0.4,0.0,10.1,0.0,0.20000000000000284,0.4,16.0,13.1,15.2,44.9,2022
Census Tract 4742.02; Allegheny County; Pennsylvania,89.8,1.1,0.0,6.0,0.0,0.4000000000000057,0.9,12.299999999999999,13.600000000000001,12.0,46.0,2022
Census Tract 4742.03; Allegheny County; Pennsylvania,92.9,0.9,0.1,3.6,0.0,0.3999999999999915,0.7,13.7,10.2,20.9,43.6,2022
Census Tract 4751.01; Allegheny County; Pennsylvania,89.9,3.9,0.1,3.6,0.0,0.5,1.1,20.6,17.1,22.6,36.199999999999996,2022
Census Tract 4751.02; Allegheny County; Pennsylvania,95.2,0.0,0.2,0.6,0.0,0.0,0.0,12.799999999999999,17.1,20.799999999999997,36.6,2022
Census Tract 4752; Allegheny County; Pennsylvania,94.2,1.2,0.0,0.7,0.0,1.5,0.0,12.7,18.6,26.5,34.6,2022
Census Tract 4753.01; Allegheny County; Pennsylvania,88.5,4.2,0.0,1.6,0.0,0.29999999999999716,0.6,13.799999999999999,25.8,26.7,26.700000000000003,2022
Census Tract 4753.03; Allegheny County; Pennsylvania,96.4,0.3,1.4,0.3,0.0,0.19999999999998863,0.0,12.3,15.799999999999999,19.4,48.3,2022
Census Tract 4753.04; Allegheny County; Pennsylvania,91.3,1.8,0.0,2.1,0.0,0.7999999999999972,0.0,10.0,23.200000000000003,16.0,43.1,2022
Census Tract 4754.01; Allegheny County; Pennsylvania,94.8,1.8,0.0,1.0,0.0,1.1000000000000085,0.0,11.399999999999999,19.7,23.700000000000003,37.0,2022
Census Tract 4754.02; Allegheny County; Pennsylvania,94.2,2.0,0.0,2.9,0.0,0.29999999999999716,0.2,11.0,16.799999999999997,29.3,35.8,2022
Census Tract 4761; Allegheny County; Pennsylvania,75.9,4.7,0.0,9.5,0.0,0.7999999999999972,1.1,19.700000000000003,23.9,35.099999999999994,17.0,2022
Census Tract 4762; Allegheny County; Pennsylvania,93.2,3.9,0.0,0.8,0.0,0.0,0.0,16.0,20.5,25.3,30.8,2022
Census Tract 4771; Allegheny County; Pennsylvania,90.6,0.0,0.0,6.1,0.0,1.4000000000000057,0.0,17.3,22.2,23.700000000000003,31.7,2022
Census Tract 4772; Allegheny County; Pennsylvania,91.5,0.5,0.0,3.6,0.0,0.20000000000000284,0.6,14.0,22.700000000000003,22.299999999999997,33.5,2022
Census Tract 4773; Allegheny County; Pennsylvania,62.9,9.3,0.6,24.6,0.0,0.30000000000000426,0.0,16.9,25.8,23.1,25.3,2022
Census Tract 4781; Allegheny County; Pennsylvania,80.3,6.6,0.0,3.6,0.0,0.7999999999999972,2.1,14.399999999999999,26.4,31.4,20.9,2022
Census Tract 4782; Allegheny County; Pennsylvania,87.6,4.3,0.0,3.0,0.0,0.5,0.0,20.5,22.0,38.5,13.6,2022
Census Tract 4790; Allegheny County; Pennsylvania,98.7,0.0,0.0,0.0,0.0,0.0,0.0,20.4,18.5,27.7,28.2,2022
Census Tract 4801.01; Allegheny County; Pennsylvania,62.3,7.7,0.0,25.3,0.0,0.0,2.0,21.4,24.5,27.0,15.1,2022
Census Tract 4801.02; Allegheny County; Pennsylvania,83.1,3.0,0.0,5.1,0.0,0.0,4.7,19.9,18.200000000000003,27.9,25.2,2022
Census Tract 4802; Allegheny County; Pennsylvania,87.4,3.7,0.1,1.3,0.0,0.0,0.0,15.9,22.4,23.9,27.9,2022
Census Tract 4803; Allegheny County; Pennsylvania,87.9,2.9,0.0,3.4,0.0,0.29999999999999716,0.6,15.799999999999999,25.1,22.5,26.0,2022
Census Tract 4804; Allegheny County; Pennsylvania,91.1,4.6,0.0,0.0,0.0,2.8000000000000114,1.0,12.7,20.5,29.0,29.5,2022
Census Tract 4810; Allegheny County; Pennsylvania,48.6,37.0,0.0,4.4,0.0,4.399999999999999,4.4,21.2,33.8,16.3,10.2,2022
Census Tract 4825; Allegheny County; Pennsylvania,74.6,8.7,0.1,0.0,0.0,2.0,1.1,18.6,18.3,24.0,31.6,2022
Census Tract 4838; Allegheny County; Pennsylvania,29.7,61.5,0.0,2.6,0.0,0.0,0.9,37.9,30.0,16.6,9.299999999999999,2022
Census Tract 4843; Allegheny County; Pennsylvania,64.7,32.2,0.0,0.0,0.0,0.20000000000000284,0.2,18.2,25.0,24.0,22.200000000000003,2022
Census Tract 4845; Allegheny County; Pennsylvania,94.5,2.9,0.0,0.7,0.0,0.0,0.3,22.8,21.8,30.3,20.3,2022
Census Tract 4846; Allegheny County; Pennsylvania,78.3,17.1,0.0,0.0,0.0,1.1000000000000085,0.0,27.6,27.6,27.7,11.0,2022
Census Tract 4850; Allegheny County; Pennsylvania,64.9,22.6,0.3,0.0,0.0,3.3999999999999915,3.0,24.5,20.6,33.2,13.7,2022
Census Tract 4867; Allegheny County; Pennsylvania,45.0,32.1,0.0,0.0,0.0,0.0,0.0,28.599999999999998,27.3,26.9,4.8,2022
Census Tract 4868; Allegheny County; Pennsylvania,29.8,50.5,0.0,0.0,0.0,1.0999999999999979,4.4,37.3,27.200000000000003,14.600000000000001,13.3,2022
Census Tract 4869; Allegheny County; Pennsylvania,36.4,56.2,0.0,0.0,0.0,0.0,0.0,31.6,27.1,18.8,12.299999999999999,2022
Census Tract 4870; Allegheny County; Pennsylvania,93.2,2.2,0.3,0.0,0.0,0.7999999999999972,2.5,16.5,31.4,23.0,15.4,2022
Census Tract 4881; Allegheny County; Pennsylvania,88.3,9.3,0.0,0.0,0.0,0.0,0.0,15.100000000000001,28.2,30.3,23.1,2022
Census Tract 4882; Allegheny County; Pennsylvania,74.0,19.4,0.0,0.0,0.0,1.4000000000000057,0.6,17.7,29.799999999999997,26.400000000000002,15.6,2022
Census Tract 4883; Allegheny County; Pennsylvania,94.5,2.1,0.0,0.3,0.0,1.0,0.2,20.7,25.7,24.5,20.9,2022
Census Tract 4884; Allegheny County; Pennsylvania,84.0,9.7,0.0,0.3,0.0,0.0,0.0,17.6,24.9,26.1,19.4,2022
Census Tract 4885; Allegheny County; Pennsylvania,85.9,3.1,0.0,9.4,0.0,0.0,0.0,16.1,26.4,29.5,21.3,2022
Census Tract 4886; Allegheny County; Pennsylvania,83.8,13.3,0.0,0.0,0.0,0.0,0.0,19.5,19.700000000000003,32.9,20.6,2022
Census Tract 4890.01; Allegheny County; Pennsylvania,82.2,5.9,0.5,7.0,0.0,0.8999999999999915,0.9,10.7,29.700000000000003,24.0,26.799999999999997,2022
Census Tract 4890.02; Allegheny County; Pennsylvania,90.6,4.9,0.0,2.5,0.0,0.4000000000000057,0.0,14.2,16.9,29.9,28.1,2022
Census Tract 4900.02; Allegheny County; Pennsylvania,90.4,5.0,0.0,0.1,0.0,0.29999999999999716,0.4,17.7,25.2,23.9,25.200000000000003,2022
Census Tract 4900.03; Allegheny County; Pennsylvania,82.2,2.3,0.0,13.9,0.0,1.0999999999999943,0.0,15.5,18.4,20.6,36.9,2022
Census Tract 4900.04; Allegheny County; Pennsylvania,94.8,1.7,0.0,1.0,0.0,0.0,0.0,18.3,11.100000000000001,23.200000000000003,37.9,2022
Census Tract 4911.01; Allegheny County; Pennsylvania,92.1,1.2,0.0,5.4,0.0,0.5,0.0,13.3,15.600000000000001,19.7,45.7,2022
Census Tract 4912; Allegheny County; Pennsylvania,88.4,7.0,0.0,1.7,0.0,0.29999999999999716,0.0,16.8,21.9,16.8,39.4,2022
Census Tract 4927; Allegheny County; Pennsylvania,65.0,27.7,0.0,0.0,0.0,0.5,0.0,31.0,27.4,24.6,9.0,2022
Census Tract 4928; Allegheny County; Pennsylvania,37.0,50.3,0.0,0.0,0.0,0.5,0.0,23.6,29.2,12.9,14.700000000000001,2022
Census Tract 4929; Allegheny County; Pennsylvania,57.9,40.4,0.0,0.0,0.0,0.0,0.0,26.5,23.1,31.4,12.100000000000001,2022
Census Tract 4940; Allegheny County; Pennsylvania,85.4,2.5,0.0,0.6,0.0,4.299999999999997,0.1,32.4,20.1,24.7,15.6,2022
Census Tract 4950; Allegheny County; Pennsylvania,91.2,1.2,0.0,0.0,0.0,2.700000000000003,0.0,18.5,28.799999999999997,28.5,17.1,2022
Census Tract 4961.01; Allegheny County; Pennsylvania,93.4,0.3,0.0,0.2,0.0,1.0999999999999943,0.0,14.0,24.1,20.4,35.5,2022
Census Tract 4961.02; Allegheny County; Pennsylvania,96.8,0.9,0.0,0.2,0.0,0.6000000000000085,0.3,20.0,19.9,30.3,21.4,2022
Census Tract 4962; Allegheny County; Pennsylvania,90.7,2.4,0.0,3.2,0.0,0.3999999999999915,0.0,10.8,28.3,26.9,23.8,2022
Census Tract 4970; Allegheny County; Pennsylvania,95.9,0.8,0.1,0.0,0.0,1.5,0.0,19.0,20.3,26.2,24.799999999999997,2022
Census Tract 4980; Allegheny County; Pennsylvania,97.4,1.3,0.0,0.5,0.0,0.0,0.5,17.7,24.9,27.799999999999997,26.5,2022
Census Tract 4993; Allegheny County; Pennsylvania,93.2,1.4,0.5,1.4,0.0,0.0,0.0,22.3,30.8,26.5,12.6,2022
Census Tract 4994; Allegheny County; Pennsylvania,81.6,10.6,0.3,0.0,0.0,4.1000000000000085,0.4,28.400000000000002,34.2,20.2,10.0,2022
Census Tract 5003; Allegheny County; Pennsylvania,77.0,5.7,0.0,0.9,0.0,2.0999999999999943,5.8,19.5,27.8,31.3,12.899999999999999,2022
Census Tract 5010; Allegheny County; Pennsylvania,87.7,5.8,0.0,0.0,0.0,0.3999999999999915,0.4,27.200000000000003,28.5,26.0,12.7,2022
Census Tract 501; Allegheny County; Pennsylvania,4.5,93.0,0.0,0.0,0.0,0.0,0.0,31.700000000000003,28.5,26.299999999999997,4.5,2022
Census Tract 5030.02; Allegheny County; Pennsylvania,94.4,2.2,0.1,0.3,0.0,0.29999999999999716,0.3,18.8,24.0,29.099999999999998,20.0,2022
Census Tract 5041; Allegheny County; Pennsylvania,66.3,29.7,0.0,0.2,0.0,0.4000000000000057,0.0,33.099999999999994,24.6,25.4,9.0,2022
Census Tract 506; Allegheny County; Pennsylvania,16.5,67.3,0.0,7.6,0.0,0.0,0.0,20.5,33.9,21.4,15.0,2022
Census Tract 5070; Allegheny County; Pennsylvania,84.7,8.1,0.3,0.1,0.0,0.0,0.0,19.7,29.5,24.0,18.0,2022
Census Tract 5080; Allegheny County; Pennsylvania,65.3,29.9,0.0,0.0,0.0,1.1000000000000085,0.0,22.1,37.7,26.4,7.5,2022
Census Tract 5094; Allegheny County; Pennsylvania,60.4,26.0,0.0,1.0,0.0,1.2000000000000028,0.8,26.3,34.1,18.3,11.0,2022
Census Tract 509; Allegheny County; Pennsylvania,0.9,90.2,0.0,0.0,0.0,0.9,3.8,51.2,20.3,8.8,2.5,2022
Census Tract 5100; Allegheny County; Pennsylvania,27.2,68.0,0.0,0.0,0.0,0.0,0.0,33.9,21.4,23.0,11.100000000000001,2022
Census Tract 510; Allegheny County; Pennsylvania,34.7,53.1,0.0,7.0,0.0,3.1999999999999957,0.5,55.6,22.3,6.0,2.7,2022
Census Tract 511; Allegheny County; Pennsylvania,17.7,73.8,0.0,0.0,0.0,0.0,0.0,36.7,35.3,4.7,5.5,2022
Census Tract 5120; Allegheny County; Pennsylvania,61.5,27.8,0.0,0.7,0.0,0.0,4.3,26.900000000000002,32.3,32.2,5.1,2022
Census Tract 5130; Allegheny County; Pennsylvania,24.7,62.5,1.7,1.6,0.0,0.0,0.0,30.5,31.0,19.200000000000003,12.100000000000001,2022
Census Tract 5138; Allegheny County; Pennsylvania,15.2,79.5,0.0,0.0,0.0,1.1000000000000014,0.0,44.6,29.9,8.7,7.199999999999999,2022
Census Tract 5140; Allegheny County; Pennsylvania,24.9,65.0,0.0,0.0,0.0,0.0,0.5,26.4,25.200000000000003,26.299999999999997,9.3,2022
Census Tract 5151; Allegheny County; Pennsylvania,39.1,53.5,0.0,5.7,0.0,0.0,0.0,16.9,30.900000000000002,26.2,16.4,2022
Census Tract 5152; Allegheny County; Pennsylvania,62.8,20.3,0.0,1.5,0.0,2.9000000000000057,0.4,11.2,36.1,31.9,17.0,2022
Census Tract 5153; Allegheny County; Pennsylvania,54.2,35.8,0.5,4.9,0.0,0.7999999999999972,1.5,29.4,23.1,19.6,15.9,2022
Census Tract 5154.01; Allegheny County; Pennsylvania,76.5,9.6,0.0,1.2,0.0,0.9000000000000057,4.5,14.8,21.9,24.4,29.6,2022
Census Tract 5161; Allegheny County; Pennsylvania,90.0,4.0,0.0,1.1,0.0,0.0,0.0,7.300000000000001,26.5,23.700000000000003,39.6,2022
Census Tract 5162; Allegheny County; Pennsylvania,77.8,8.1,0.0,6.0,0.0,3.200000000000003,0.6,14.0,13.399999999999999,24.0,41.800000000000004,2022
Census Tract 5170; Allegheny County; Pennsylvania,57.3,36.8,0.2,1.5,0.0,0.8000000000000043,0.9,24.6,26.8,25.200000000000003,19.4,2022
Census Tract 5180.01; Allegheny County; Pennsylvania,86.6,5.9,0.0,1.5,0.0,1.3000000000000114,0.3,12.2,27.9,21.9,33.3,2022
Census Tract 5190; Allegheny County; Pennsylvania,79.1,10.2,0.0,1.6,0.0,0.30000000000001137,0.6,16.4,16.6,21.1,38.9,2022
Census Tract 5200.01; Allegheny County; Pennsylvania,63.9,28.6,1.4,0.0,0.0,0.0,0.6,16.5,23.6,25.200000000000003,29.6,2022
Census Tract 5200.02; Allegheny County; Pennsylvania,65.2,25.8,0.0,0.0,0.0,1.2999999999999972,0.0,12.7,29.3,30.9,21.3,2022
Census Tract 5211; Allegheny County; Pennsylvania,62.4,25.8,0.0,1.5,0.0,0.0,2.5,16.8,24.2,25.0,25.6,2022
Census Tract 5212; Allegheny County; Pennsylvania,75.0,10.1,0.0,3.3,0.0,0.5999999999999943,0.3,16.3,22.0,34.3,22.2,2022
Census Tract 5213.01; Allegheny County; Pennsylvania,71.9,16.0,0.4,6.5,0.0,0.0,0.2,20.1,18.3,18.6,34.5,2022
Census Tract 5213.02; Allegheny County; Pennsylvania,67.6,13.0,0.0,9.4,0.0,0.0,0.6,19.4,23.5,28.0,20.9,2022
Census Tract 5214.01; Allegheny County; Pennsylvania,73.7,3.6,0.0,17.0,0.0,1.5,1.7,18.5,26.7,15.899999999999999,27.9,2022
Census Tract 5214.02; Allegheny County; Pennsylvania,69.8,17.6,0.1,5.6,0.0,0.0,0.9,17.0,10.0,23.2,40.0,2022
Census Tract 5215; Allegheny County; Pennsylvania,83.8,5.0,0.0,6.3,0.0,0.9000000000000057,0.0,16.1,24.2,30.5,24.099999999999998,2022
Census Tract 5220; Allegheny County; Pennsylvania,62.8,24.8,0.0,2.0,0.0,0.20000000000000284,0.8,27.5,36.400000000000006,22.6,5.199999999999999,2022
Census Tract 5231; Allegheny County; Pennsylvania,9.7,76.9,0.4,0.7,0.0,0.0,0.0,23.799999999999997,27.4,22.3,16.6,2022
Census Tract 5232; Allegheny County; Pennsylvania,32.3,54.2,0.0,0.2,0.0,0.30000000000000426,0.0,30.9,24.4,24.6,13.899999999999999,2022
Census Tract 5233; Allegheny County; Pennsylvania,55.5,39.9,0.7,0.0,0.0,0.0,0.0,16.7,28.6,27.7,19.6,2022
Census Tract 5234; Allegheny County; Pennsylvania,63.2,28.0,0.0,0.0,0.0,0.0,0.0,15.3,30.8,35.4,15.8,2022
Census Tract 5235.01; Allegheny County; Pennsylvania,39.9,49.6,0.0,0.9,0.0,1.0,0.0,17.9,21.0,31.4,19.6,2022
Census Tract 5235.02; Allegheny County; Pennsylvania,60.9,29.0,0.0,0.0,0.0,0.0,0.0,13.3,31.3,35.0,19.5,2022
Census Tract 5236; Allegheny County; Pennsylvania,57.3,33.5,0.0,1.2,0.0,0.5,6.9,13.100000000000001,29.3,29.2,17.8,2022
Census Tract 5237.01; Allegheny County; Pennsylvania,85.1,6.8,0.0,0.4,1.1,0.20000000000000284,0.3,17.4,23.4,36.0,18.0,2022
Census Tract 5237.02; Allegheny County; Pennsylvania,63.9,34.4,0.0,0.0,0.0,0.0,1.0,24.200000000000003,26.0,31.9,11.3,2022
Census Tract 5238; Allegheny County; Pennsylvania,75.9,21.3,0.0,0.3,0.0,0.0,0.0,17.5,26.200000000000003,24.799999999999997,26.299999999999997,2022
Census Tract 5240; Allegheny County; Pennsylvania,82.3,12.5,0.0,0.0,0.0,0.0,0.0,19.9,39.900000000000006,18.7,16.5,2022
Census Tract 5251; Allegheny County; Pennsylvania,93.3,1.3,0.2,0.4,0.0,1.0,0.0,11.100000000000001,20.299999999999997,21.299999999999997,42.0,2022
Census Tract 5252; Allegheny County; Pennsylvania,95.6,1.0,0.4,0.4,0.0,0.20000000000000284,0.0,13.299999999999999,20.5,22.7,39.5,2022
Census Tract 5253; Allegheny County; Pennsylvania,94.6,0.2,0.0,0.0,0.0,0.0,0.0,19.7,12.700000000000001,19.2,42.6,2022
Census Tract 5261.01; Allegheny County; Pennsylvania,92.8,3.3,0.0,0.6,0.0,0.4000000000000057,0.3,20.4,18.0,19.4,34.1,2022
Census Tract 5261.02; Allegheny County; Pennsylvania,96.1,1.6,0.0,0.1,0.0,0.10000000000000853,0.3,18.5,25.5,23.2,28.6,2022
Census Tract 5262.01; Allegheny County; Pennsylvania,95.0,0.7,0.2,0.0,0.0,0.0,0.0,15.0,23.7,29.4,24.0,2022
Census Tract 5262.02; Allegheny County; Pennsylvania,78.2,8.6,0.0,4.8,0.0,1.2000000000000028,3.2,9.4,18.6,29.7,38.4,2022
Census Tract 5263.01; Allegheny County; Pennsylvania,95.8,0.6,0.0,0.7,0.0,0.20000000000000284,0.0,16.4,21.8,26.6,28.8,2022
Census Tract 5263.02; Allegheny County; Pennsylvania,90.0,8.7,0.0,0.0,0.0,0.29999999999999716,0.6,12.1,20.6,34.4,27.8,2022
Census Tract 5509; Allegheny County; Pennsylvania,38.2,56.9,0.0,0.0,0.0,0.5,1.0,30.5,33.1,17.8,7.4,2022
Census Tract 5512; Allegheny County; Pennsylvania,40.6,45.3,0.0,0.0,0.0,3.299999999999997,5.4,25.7,31.5,17.799999999999997,14.0,2022
Census Tract 5513; Allegheny County; Pennsylvania,91.3,6.5,0.0,0.0,0.0,0.0,0.0,18.2,29.4,30.900000000000002,15.3,2022
Census Tract 5519; Allegheny County; Pennsylvania,45.4,37.0,0.0,0.0,0.0,1.2000000000000028,0.1,46.9,21.4,12.600000000000001,2.7,2022
Census Tract 5520; Allegheny County; Pennsylvania,38.4,52.9,0.0,0.0,0.0,0.0,0.0,23.6,32.3,33.9,5.4,2022
Census Tract 5521; Allegheny County; Pennsylvania,39.2,43.2,0.0,0.3,0.0,0.5999999999999943,0.4,44.599999999999994,36.5,6.300000000000001,3.5999999999999996,2022
Census Tract 5522; Allegheny County; Pennsylvania,64.4,11.5,0.9,10.7,0.0,1.3999999999999915,1.7,23.8,22.700000000000003,15.899999999999999,17.7,2022
Census Tract 5523; Allegheny County; Pennsylvania,28.3,68.4,0.0,0.0,0.0,0.0,0.7,31.7,23.6,22.799999999999997,8.6,2022
