,tract,total,male_percent,female_percent,disability_percent,male_disability_percent,female_disability_percent,year
554,"Census Tract 4324, Allegheny County, Pennsylvania",2719,0.4619345347554248,0.5380654652445752,0.1423317396101508,0.06767193821257815,0.07465980139757264,2014
555,"Census Tract 4340, Allegheny County, Pennsylvania",1755,0.47293447293447294,0.5270655270655271,0.08262108262108261,0.04786324786324787,0.034757834757834755,2014
556,"Census Tract 4350, Allegheny County, Pennsylvania",2374,0.510530749789385,0.489469250210615,0.11204717775905644,0.05770850884582982,0.05433866891322662,2014
557,"Census Tract 4370, Allegheny County, Pennsylvania",5455,0.48157653528872596,0.5184234647112741,0.06379468377635197,0.030430797433547204,0.033363886342804766,2014
558,"Census Tract 4390, Allegheny County, Pennsylvania",1428,0.5238095238095238,0.47619047619047616,0.10084033613445378,0.04971988795518207,0.05112044817927171,2014
559,"Census Tract 4455, Allegheny County, Pennsylvania",3831,0.4831636648394675,0.5168363351605325,0.07752545027407988,0.0435917515009136,0.03393369877316627,2014
560,"Census Tract 4460, Allegheny County, Pennsylvania",1650,0.45454545454545453,0.5454545454545454,0.0703030303030303,0.02484848484848485,0.045454545454545456,2014
561,"Census Tract 4470, Allegheny County, Pennsylvania",1592,0.46984924623115576,0.5301507537688442,0.08982412060301508,0.048994974874371856,0.04082914572864322,2014
562,"Census Tract 4480, Allegheny County, Pennsylvania",1239,0.45359160613397903,0.546408393866021,0.15899919289749798,0.057304277643260695,0.1016949152542373,2014
563,"Census Tract 4490, Allegheny County, Pennsylvania",2631,0.4796655264158115,0.5203344735841885,0.16837704294944889,0.06309388065374383,0.10528316229570506,2014
564,"Census Tract 4507, Allegheny County, Pennsylvania",3076,0.461963589076723,0.538036410923277,0.16775032509752927,0.08387516254876463,0.08387516254876463,2014
565,"Census Tract 4508, Allegheny County, Pennsylvania",2570,0.49494163424124515,0.5050583657587548,0.19494163424124514,0.09221789883268483,0.10272373540856031,2014
566,"Census Tract 4511.01, Allegheny County, Pennsylvania",3927,0.4968169085816145,0.5031830914183856,0.07079195314489432,0.03539597657244716,0.03539597657244716,2014
567,"Census Tract 4511.02, Allegheny County, Pennsylvania",5702,0.514380918975798,0.48561908102420204,0.11557348298842511,0.07102770957558752,0.0445457734128376,2014
568,"Census Tract 4511.04, Allegheny County, Pennsylvania",3269,0.48730498623432245,0.5126950137656776,0.10461914958702967,0.04435607219333129,0.06026307739369838,2014
569,"Census Tract 4511.05, Allegheny County, Pennsylvania",4585,0.5376226826608506,0.4623773173391494,0.1193020719738277,0.04798255179934569,0.07131952017448201,2014
570,"Census Tract 4513, Allegheny County, Pennsylvania",7419,0.5028979646852676,0.49710203531473246,0.07966033158107562,0.043402075751448985,0.036258255829626634,2014
571,"Census Tract 4520, Allegheny County, Pennsylvania",5155,0.44073714839961203,0.559262851600388,0.09524733268671193,0.03297769156159069,0.06226964112512124,2014
572,"Census Tract 4530.03, Allegheny County, Pennsylvania",2013,0.4947839046199702,0.5052160953800298,0.08494783904619971,0.06209637357178341,0.022851465474416296,2014
573,"Census Tract 4530.04, Allegheny County, Pennsylvania",7133,0.5149306042338427,0.4850693957661573,0.12126734894153933,0.056778354128697604,0.06448899481284172,2014
574,"Census Tract 4550, Allegheny County, Pennsylvania",1412,0.47592067988668557,0.5240793201133145,0.1565155807365439,0.0821529745042493,0.07436260623229461,2014
575,"Census Tract 4560.01, Allegheny County, Pennsylvania",3727,0.4593506841964046,0.5406493158035954,0.07673732224309096,0.03300241481083982,0.04373490743225114,2014
576,"Census Tract 4560.03, Allegheny County, Pennsylvania",6724,0.48022010707911955,0.5197798929208804,0.0826888756692445,0.04149315883402736,0.04119571683521713,2014
577,"Census Tract 4560.04, Allegheny County, Pennsylvania",4185,0.4759856630824373,0.5240143369175627,0.1063321385902031,0.04563918757467145,0.06069295101553166,2014
578,"Census Tract 4571, Allegheny County, Pennsylvania",1509,0.5029821073558648,0.4970178926441352,0.20079522862823063,0.09476474486414845,0.10603048376408217,2014
579,"Census Tract 4572, Allegheny County, Pennsylvania",3592,0.4445991091314031,0.5554008908685969,0.14170378619153676,0.07266146993318486,0.06904231625835189,2014
580,"Census Tract 4580, Allegheny County, Pennsylvania",7450,0.49838926174496645,0.5016107382550336,0.11288590604026846,0.07100671140939598,0.04187919463087248,2014
581,"Census Tract 4591.01, Allegheny County, Pennsylvania",1509,0.487740225314778,0.512259774685222,0.1172962226640159,0.058979456593770706,0.0583167660702452,2014
582,"Census Tract 4591.02, Allegheny County, Pennsylvania",5812,0.4924294562973159,0.5075705437026841,0.11958017894012388,0.04525120440467997,0.0743289745354439,2014
583,"Census Tract 4592.01, Allegheny County, Pennsylvania",6117,0.5097269903547491,0.49027300964525095,0.11999346084682033,0.05264018309628903,0.0673532777505313,2014
584,"Census Tract 4592.02, Allegheny County, Pennsylvania",690,0.41884057971014493,0.5811594202898551,0.08840579710144927,0.0463768115942029,0.042028985507246375,2014
585,"Census Tract 4600.01, Allegheny County, Pennsylvania",4399,0.47965446692430097,0.520345533075699,0.12343714480563764,0.05660377358490566,0.06683337122073199,2014
586,"Census Tract 4600.02, Allegheny County, Pennsylvania",3384,0.4890661938534279,0.5109338061465721,0.12559101654846336,0.0591016548463357,0.06648936170212766,2014
587,"Census Tract 4610, Allegheny County, Pennsylvania",1088,0.5404411764705882,0.45955882352941174,0.17555147058823528,0.07352941176470588,0.10202205882352941,2014
588,"Census Tract 4621, Allegheny County, Pennsylvania",2809,0.49163403346386614,0.5083659665361339,0.1783552865788537,0.08721965112139551,0.09113563545745818,2014
589,"Census Tract 4626, Allegheny County, Pennsylvania",3535,0.46732673267326735,0.5326732673267327,0.242998585572843,0.100990099009901,0.14200848656294202,2014
590,"Census Tract 4639, Allegheny County, Pennsylvania",2663,0.4923019151333083,0.5076980848666917,0.2767555388659407,0.12692452121667291,0.14983101764926773,2014
591,"Census Tract 4643, Allegheny County, Pennsylvania",3304,0.4984866828087167,0.5015133171912833,0.09140435835351089,0.028147699757869248,0.06325665859564164,2014
592,"Census Tract 4644, Allegheny County, Pennsylvania",3420,0.45789473684210524,0.5421052631578948,0.25555555555555554,0.11198830409356725,0.14356725146198832,2014
593,"Census Tract 4656, Allegheny County, Pennsylvania",2334,0.4592973436161097,0.5407026563838904,0.1268209083119109,0.05227077977720651,0.07455012853470437,2014
594,"Census Tract 4658, Allegheny County, Pennsylvania",3597,0.48345843758687795,0.516541562413122,0.10008340283569642,0.04475952182374201,0.05532388101195441,2014
595,"Census Tract 4687, Allegheny County, Pennsylvania",1739,0.4870615296147211,0.5129384703852788,0.13456009200690053,0.09373202990224266,0.04082806210465785,2014
596,"Census Tract 4688, Allegheny County, Pennsylvania",2407,0.5255504777731617,0.4744495222268384,0.16784378894889904,0.06481096800997092,0.10303282093892813,2014
597,"Census Tract 4689, Allegheny County, Pennsylvania",3814,0.48662821185107497,0.513371788148925,0.1793392763502884,0.0794441531200839,0.09989512323020451,2014
598,"Census Tract 4690, Allegheny County, Pennsylvania",4542,0.45904887714663145,0.5409511228533685,0.08894760017613386,0.04535446939674152,0.043593130779392336,2014
599,"Census Tract 4703, Allegheny County, Pennsylvania",3573,0.4265323257766583,0.5734676742233418,0.13602015113350127,0.05989364679541002,0.07612650433809123,2014
600,"Census Tract 4704, Allegheny County, Pennsylvania",3055,0.4540098199672668,0.5459901800327333,0.16595744680851063,0.0795417348608838,0.08641571194762684,2014
601,"Census Tract 4705.01, Allegheny County, Pennsylvania",3728,0.49114806866952787,0.5088519313304721,0.04721030042918455,0.032188841201716736,0.015021459227467811,2014
602,"Census Tract 4705.02, Allegheny County, Pennsylvania",2786,0.4748743718592965,0.5251256281407035,0.11844938980617373,0.05886575735821967,0.05958363244795405,2014
603,"Census Tract 4706, Allegheny County, Pennsylvania",3378,0.49615156897572527,0.5038484310242747,0.13676731793960922,0.07075192421551214,0.0660153937240971,2014
604,"Census Tract 4710, Allegheny County, Pennsylvania",1321,0.47161241483724453,0.5283875851627555,0.10673732021196064,0.04920514761544285,0.05753217259651779,2014
605,"Census Tract 4721, Allegheny County, Pennsylvania",2460,0.4508130081300813,0.5491869918699187,0.08414634146341464,0.022764227642276424,0.06138211382113821,2014
606,"Census Tract 4722, Allegheny County, Pennsylvania",2405,0.4997920997920998,0.5002079002079002,0.10852390852390853,0.03866943866943867,0.06985446985446986,2014
607,"Census Tract 4723, Allegheny County, Pennsylvania",1788,0.5067114093959731,0.49328859060402686,0.14541387024608501,0.10067114093959731,0.0447427293064877,2014
608,"Census Tract 4724, Allegheny County, Pennsylvania",1912,0.4351464435146444,0.5648535564853556,0.0852510460251046,0.02981171548117155,0.05543933054393305,2014
609,"Census Tract 4731, Allegheny County, Pennsylvania",4297,0.482895043053293,0.517104956946707,0.11589481033279032,0.02769373981847801,0.08820107051431231,2014
610,"Census Tract 4732, Allegheny County, Pennsylvania",3111,0.4799099967855995,0.5200900032144005,0.0900032144005143,0.04339440694310511,0.046608807457409196,2014
611,"Census Tract 4733, Allegheny County, Pennsylvania",5556,0.4407847372210223,0.5592152627789777,0.08405327573794097,0.04679625629949604,0.03725701943844492,2014
612,"Census Tract 4734.01, Allegheny County, Pennsylvania",3664,0.49563318777292575,0.5043668122270742,0.06604803493449782,0.03411572052401747,0.03193231441048035,2014
613,"Census Tract 4734.02, Allegheny County, Pennsylvania",3848,0.49064449064449067,0.5093555093555093,0.09173596673596673,0.04807692307692308,0.04365904365904366,2014
614,"Census Tract 4735, Allegheny County, Pennsylvania",3831,0.49099451840250585,0.5090054815974941,0.04437483685721744,0.017227877838684416,0.02714695901853302,2014
615,"Census Tract 4736.01, Allegheny County, Pennsylvania",3747,0.47451294368828395,0.525487056311716,0.11235655190819323,0.03736322391246331,0.07499332799572991,2014
616,"Census Tract 4736.02, Allegheny County, Pennsylvania",4625,0.4873513513513513,0.5126486486486487,0.14594594594594595,0.04432432432432432,0.10162162162162162,2014
617,"Census Tract 4741.01, Allegheny County, Pennsylvania",3548,0.5008455467869222,0.4991544532130778,0.04114994363021421,0.012965050732807215,0.02818489289740699,2014
618,"Census Tract 4741.02, Allegheny County, Pennsylvania",3724,0.49355531686358756,0.5064446831364124,0.079484425349087,0.04940923737916219,0.03007518796992481,2014
619,"Census Tract 4742.01, Allegheny County, Pennsylvania",2522,0.47977795400475814,0.5202220459952419,0.057097541633624106,0.03013481363996828,0.02696272799365583,2014
620,"Census Tract 4742.02, Allegheny County, Pennsylvania",5029,0.4806124478027441,0.519387552197256,0.08490753628952077,0.04533704513819845,0.03957049115132233,2014
621,"Census Tract 4742.03, Allegheny County, Pennsylvania",4428,0.5155826558265583,0.48441734417344173,0.06639566395663957,0.04019873532068654,0.026196928635953028,2014
622,"Census Tract 4751.01, Allegheny County, Pennsylvania",4283,0.4872752743404156,0.5127247256595844,0.14125612888162503,0.048564090590707445,0.09269203829091759,2014
623,"Census Tract 4751.02, Allegheny County, Pennsylvania",1604,0.47880299251870323,0.5211970074812967,0.08229426433915212,0.046758104738154616,0.035536159600997506,2014
624,"Census Tract 4752, Allegheny County, Pennsylvania",4875,0.488,0.512,0.08307692307692308,0.03528205128205128,0.047794871794871796,2014
625,"Census Tract 4753.01, Allegheny County, Pennsylvania",4633,0.47291172026764516,0.5270882797323548,0.16145046406216274,0.07640837470321606,0.0850420893589467,2014
626,"Census Tract 4753.03, Allegheny County, Pennsylvania",3955,0.4768647281921618,0.5231352718078381,0.08596713021491782,0.03640960809102402,0.049557522123893805,2014
627,"Census Tract 4753.04, Allegheny County, Pennsylvania",5669,0.45316634327041805,0.546833656729582,0.07620391603457399,0.020991356500264596,0.055212559534309404,2014
628,"Census Tract 4754.01, Allegheny County, Pennsylvania",3946,0.4738976178408515,0.5261023821591485,0.13431322858590977,0.05778003041054232,0.07653319817536747,2014
629,"Census Tract 4754.02, Allegheny County, Pennsylvania",3124,0.4971190781049936,0.5028809218950064,0.06402048655569782,0.03201024327784891,0.03201024327784891,2014
630,"Census Tract 4761, Allegheny County, Pennsylvania",4849,0.4937100433078985,0.5062899566921014,0.166838523406888,0.0530006186842648,0.11383790472262321,2014
631,"Census Tract 4762, Allegheny County, Pennsylvania",3463,0.49263644239099047,0.5073635576090095,0.13831937626335547,0.062951198382905,0.07536817788045047,2014
632,"Census Tract 4771, Allegheny County, Pennsylvania",3685,0.4442333785617368,0.5557666214382633,0.16824966078697423,0.06811397557666214,0.10013568521031208,2014
633,"Census Tract 4772, Allegheny County, Pennsylvania",4219,0.47712728134629057,0.5228727186537094,0.11993363356245555,0.05712254088646599,0.06281109267598957,2014
634,"Census Tract 4773, Allegheny County, Pennsylvania",5712,0.5080532212885154,0.49194677871148457,0.0938375350140056,0.05409663865546219,0.039740896358543415,2014
635,"Census Tract 4781, Allegheny County, Pennsylvania",4326,0.46763754045307443,0.5323624595469255,0.1527970411465557,0.04461396208969025,0.10818307905686546,2014
636,"Census Tract 4782, Allegheny County, Pennsylvania",5299,0.49330062275901115,0.5066993772409889,0.12606152104170598,0.07416493678052463,0.05189658426118136,2014
637,"Census Tract 4790, Allegheny County, Pennsylvania",1987,0.4765978862606945,0.5234021137393055,0.11575239053850025,0.051836940110719675,0.06391545042778057,2014
638,"Census Tract 4801.01, Allegheny County, Pennsylvania",5145,0.41360544217687073,0.5863945578231292,0.1552964042759961,0.0511175898931001,0.10417881438289602,2014
639,"Census Tract 4801.02, Allegheny County, Pennsylvania",3054,0.477079240340537,0.522920759659463,0.11100196463654224,0.03962017026850033,0.07138179436804191,2014
640,"Census Tract 4802, Allegheny County, Pennsylvania",3696,0.4889069264069264,0.5110930735930735,0.10037878787878787,0.04599567099567099,0.05438311688311688,2014
641,"Census Tract 4803, Allegheny County, Pennsylvania",3256,0.46621621621621623,0.5337837837837838,0.11455773955773955,0.06326781326781326,0.05128992628992629,2014
642,"Census Tract 4804, Allegheny County, Pennsylvania",4583,0.4632336897228889,0.5367663102771111,0.16517564913811913,0.08902465633864282,0.07615099279947632,2014
643,"Census Tract 4810, Allegheny County, Pennsylvania",3400,0.49823529411764705,0.5017647058823529,0.23441176470588235,0.11411764705882353,0.12029411764705883,2014
644,"Census Tract 4825, Allegheny County, Pennsylvania",1798,0.42602892102335926,0.5739710789766407,0.17408231368186874,0.06952169076751946,0.10456062291434928,2014
645,"Census Tract 4838, Allegheny County, Pennsylvania",3157,0.4570795058599937,0.5429204941400063,0.24326892619575546,0.10421286031042129,0.13905606588533417,2014
646,"Census Tract 4843, Allegheny County, Pennsylvania",3266,0.47152480097979177,0.5284751990202082,0.16901408450704225,0.08113900796080833,0.08787507654623393,2014
647,"Census Tract 4845, Allegheny County, Pennsylvania",5877,0.48238897396630936,0.5176110260336907,0.12098009188361408,0.06193636208950145,0.05904372979411264,2014
648,"Census Tract 4846, Allegheny County, Pennsylvania",2164,0.4390018484288355,0.5609981515711645,0.1321626617375231,0.03974121996303143,0.09242144177449169,2014
649,"Census Tract 4850, Allegheny County, Pennsylvania",1278,0.5618153364632238,0.4381846635367762,0.1784037558685446,0.08294209702660407,0.09546165884194054,2014
650,"Census Tract 4867, Allegheny County, Pennsylvania",2397,0.43679599499374216,0.5632040050062578,0.2657488527325824,0.12223612849395077,0.14351272423863162,2014
